Wavelength,Disk,Spheroid,AGN,ObscuredAGN,Total
1.30617088813184e-08,2.2070049846849e-06,4.2550896949993e-05,0,0,4.47579019346779e-05
1.30737447016313e-08,2.22230176674928e-06,4.28178481878558e-05,0,0,4.50401499546051e-05
1.3085791612451e-08,2.23761264416074e-06,4.30850454101571e-05,0,0,4.53226580543178e-05
1.30978496239969e-08,2.25293762990755e-06,4.33524888435615e-05,0,0,4.56054264734691e-05
1.31099187464978e-08,2.27107848581999e-06,4.36568988722072e-05,0,0,4.59279773580272e-05
1.3121998990192e-08,2.28984403430378e-06,4.39695576372415e-05,0,0,4.62594016715453e-05
1.31340903653273e-08,2.30868794449603e-06,4.42836168682414e-05,0,0,4.65923048127374e-05
1.31461928821609e-08,2.3284416033457e-06,4.46229891628308e-05,0,0,4.69514307661765e-05
1.31583065509592e-08,2.35026599084138e-06,4.50239921635037e-05,0,0,4.73742581543451e-05
1.31704313819984e-08,2.37271236644134e-06,4.54423327697791e-05,0,0,4.78150451362205e-05
1.31825673855641e-08,2.39523889434766e-06,4.58601505679503e-05,0,0,4.8255389462298e-05
1.31947145719512e-08,2.41780441270803e-06,4.62778876734852e-05,0,0,4.86956920861932e-05
1.32068729514642e-08,2.43858526900507e-06,4.66705673027605e-05,0,0,4.91091525717655e-05
1.32190425344172e-08,2.45796296120581e-06,4.70433049365665e-05,0,0,4.95012678977723e-05
1.32312233311337e-08,2.47642655896538e-06,4.73890611068756e-05,0,0,4.9865487665841e-05
1.32434153519466e-08,2.49259028306367e-06,4.76635991973868e-05,0,0,5.01561894804505e-05
1.32556186071986e-08,2.50855600508081e-06,4.79293243600021e-05,0,0,5.04378803650829e-05
1.32678331072416e-08,2.52460363128311e-06,4.82004454386932e-05,0,0,5.07250490699763e-05
1.32800588624373e-08,2.54073628978474e-06,4.84769757089215e-05,0,0,5.10177119987063e-05
1.32922958831568e-08,2.55689159910301e-06,4.87542420149818e-05,0,0,5.13111336140848e-05
1.33045441797809e-08,2.57306911511546e-06,4.9032466824286e-05,0,0,5.16055359394015e-05
1.33168037626998e-08,2.59275134907442e-06,4.93634232548311e-05,0,0,5.19561746039055e-05
1.33290746423134e-08,2.6137559886805e-06,4.97135935856239e-05,0,0,5.23273495743044e-05
1.33413568290311e-08,2.63656551163971e-06,5.04245438474403e-05,0,0,5.306110935908e-05
1.33536503332719e-08,2.6577446695961e-06,5.07792953045725e-05,0,0,5.34370399741686e-05
1.33659551654644e-08,2.67894334326384e-06,5.11343736503866e-05,0,0,5.38133169936504e-05
1.3378271336047e-08,2.70022648950831e-06,5.14911136856217e-05,0,0,5.419134017513e-05
1.33905988554674e-08,2.72187668628647e-06,5.18580088630011e-05,0,0,5.45798855492876e-05
1.34029377341831e-08,2.74506599296209e-06,5.2268681155945e-05,0,0,5.5013747148907e-05
1.34152879826613e-08,2.76870643954614e-06,5.27094733153739e-05,0,0,5.547817975492e-05
1.34276496113786e-08,2.79034530698673e-06,5.31168916668901e-05,0,0,5.59072369738768e-05
1.34400226308216e-08,2.81174811446619e-06,5.35201078698851e-05,0,0,5.63318559843513e-05
1.34524070514863e-08,2.83317087758641e-06,5.39235964756341e-05,0,0,5.67567673532205e-05
1.34648028838785e-08,2.85461455674021e-06,5.43269583511405e-05,0,0,5.71815729078807e-05
1.34772101385135e-08,2.87600851570171e-06,5.47281623595514e-05,0,0,5.76041708752531e-05
1.34896288259165e-08,2.89548255733468e-06,5.50639501141322e-05,0,0,5.79594326714668e-05
1.35020589566224e-08,2.91422813760599e-06,5.53738965088968e-05,0,0,5.82881246465028e-05
1.35145005411756e-08,2.93292608170375e-06,5.56786243483473e-05,0,0,5.8611550430051e-05
1.35269535901304e-08,2.95160968636498e-06,5.59808939143364e-05,0,0,5.89325036007014e-05
1.35394181140507e-08,2.9703667788035e-06,5.62883671855808e-05,0,0,5.92587339643843e-05
1.35518941235103e-08,2.99041476994442e-06,5.66213690157674e-05,0,0,5.96117837857119e-05
1.35643816290927e-08,3.01324119012453e-06,5.70022646179887e-05,0,0,6.00155058081132e-05
1.35768806413909e-08,3.03663230273479e-06,5.7393128591299e-05,0,0,6.04297608940338e-05
1.3589391171008e-08,3.06004933278898e-06,5.77849342694917e-05,0,0,6.08449836022807e-05
1.36019132285567e-08,3.08348877744137e-06,5.81770647913922e-05,0,0,6.12605535688336e-05
1.36144468246595e-08,3.1074117129675e-06,5.8575503117244e-05,0,0,6.16829148302115e-05
1.36269919699487e-08,3.13424404591141e-06,5.93189630444855e-05,0,0,6.24532070903969e-05
1.36395486750664e-08,3.16021436020269e-06,5.97499739652556e-05,0,0,6.29101883254583e-05
1.36521169506645e-08,3.18571756142895e-06,6.0177387603401e-05,0,0,6.33631051648299e-05
1.36646968074047e-08,3.21001342923082e-06,6.06027294785699e-05,0,0,6.38127429078007e-05
1.36772882559585e-08,3.23423522899164e-06,6.10482202260492e-05,0,0,6.42824554550409e-05
1.36898913070074e-08,3.25849747804247e-06,6.14938369504867e-05,0,0,6.47523344285292e-05
1.37025059712425e-08,3.28259161635985e-06,6.19366172979546e-05,0,0,6.52192089143145e-05
1.37151322593649e-08,3.30593893876789e-06,6.23666938135554e-05,0,0,6.56726327523233e-05
1.37277701820855e-08,3.32929109680379e-06,6.27959308087489e-05,0,0,6.61252219055527e-05
1.37404197501251e-08,3.35206546067963e-06,6.32018615492897e-05,0,0,6.65539270099694e-05
1.37530809742145e-08,3.3731930512294e-06,6.35430453927032e-05,0,0,6.69162384439326e-05
1.37657538650942e-08,3.3943378311924e-06,6.38844470995869e-05,0,0,6.72787849307793e-05
1.37784384335145e-08,3.41548815972568e-06,6.42247243006579e-05,0,0,6.76402124603836e-05
1.3791134690236e-08,3.43661044350748e-06,6.45604063024936e-05,0,0,6.7997016746001e-05
1.38038426460288e-08,3.45902610445085e-06,6.49194624758862e-05,0,0,6.8378488580337e-05
1.38165623116733e-08,3.4836829522921e-06,6.53259313985238e-05,0,0,6.88096143508159e-05
1.38292936979594e-08,3.50881328244511e-06,6.57448733383872e-05,0,0,6.92536866208323e-05
1.38420368156874e-08,3.53396936726144e-06,6.61643840222442e-05,0,0,6.96983533895056e-05
1.38547916756672e-08,3.55931586946425e-06,6.6587156521326e-05,0,0,7.01464723907902e-05
1.38675582887189e-08,3.58554567787588e-06,6.70244172503721e-05,0,0,7.0609962928248e-05
1.38803366656724e-08,3.61290159199484e-06,6.74806001486667e-05,0,0,7.10935017406616e-05
1.38931268173676e-08,3.64039981329228e-06,6.79402451999066e-05,0,0,7.15806450131989e-05
1.39059287546545e-08,3.6671820605666e-06,6.83848352565485e-05,0,0,7.20520173171151e-05
1.3918742488393e-08,3.6920062209942e-06,6.87908809011375e-05,0,0,7.24828871221317e-05
1.3931568029453e-08,3.71661453143567e-06,6.94638185602306e-05,0,0,7.31804330916663e-05
1.39444053887146e-08,3.74123000782722e-06,6.9908194718919e-05,0,0,7.36494247267463e-05
1.39572545770677e-08,3.76587377566219e-06,7.03528901418713e-05,0,0,7.41187639175335e-05
1.39701156054122e-08,3.79054025170201e-06,7.07979953331191e-05,0,0,7.45885355848211e-05
1.39829884846584e-08,3.81522945687134e-06,7.12435106702482e-05,0,0,7.50587401271195e-05
1.39958732257262e-08,3.83988770323411e-06,7.16867346386457e-05,0,0,7.55266223418798e-05
1.40087698395458e-08,3.87237849793917e-06,7.22400896170312e-05,0,0,7.61124681149704e-05
1.40216783370576e-08,3.90772637462818e-06,7.28081337019464e-05,0,0,7.67158600765746e-05
1.40345987292118e-08,3.94310682291223e-06,7.33767012158091e-05,0,0,7.73198080387214e-05
1.40475310269688e-08,3.97851987280482e-06,7.39457926409397e-05,0,0,7.79243125137445e-05
1.40604752412991e-08,4.01502685784896e-06,7.4538219541935e-05,0,0,7.85532463997839e-05
1.40734313831835e-08,4.05338525881357e-06,7.51681398703387e-05,0,0,7.92215251291523e-05
1.40863994636125e-08,4.09210453705926e-06,7.58032738908601e-05,0,0,7.98953784279193e-05
1.40993794935872e-08,4.13087537826019e-06,7.64409157692874e-05,0,0,8.05717911475476e-05
1.41123714841185e-08,4.16989144960293e-06,7.70866212954756e-05,0,0,8.12565127450786e-05
1.41253754462276e-08,4.20977439236321e-06,7.77500647146825e-05,0,0,8.19598391070457e-05
1.41383913909457e-08,4.25051110309642e-06,7.84291458814261e-05,0,0,8.26796569845226e-05
1.41514193293143e-08,4.29135953900161e-06,7.91111889587259e-05,0,0,8.34025484977275e-05
1.41644592723851e-08,4.3315867218137e-06,7.97789628292417e-05,0,0,8.41105495510555e-05
1.417751123122e-08,4.36983729865625e-06,8.04002877059433e-05,0,0,8.47701250045996e-05
1.41905752168909e-08,4.40668300509451e-06,8.09882915383665e-05,0,0,8.5394974543461e-05
1.42036512404801e-08,4.44405017368372e-06,8.15990294067298e-05,0,0,8.60430795804135e-05
1.421673931308e-08,4.4825190162519e-06,8.22647351449326e-05,0,0,8.67472541611845e-05
1.42298394457933e-08,4.53154270250652e-06,8.31298673139305e-05,0,0,8.7661410016437e-05
1.42429516497329e-08,4.58795556067551e-06,8.43451508361101e-05,0,0,8.89331063967856e-05
1.42560759360219e-08,4.64448619398041e-06,8.53535476267865e-05,0,0,8.99980338207669e-05
1.42692123157936e-08,4.70098844127116e-06,8.63582089014286e-05,0,0,9.10591973426997e-05
1.42823608001918e-08,4.75723063497423e-06,8.7347580625028e-05,0,0,9.21048112600022e-05
1.42955214003703e-08,4.8123874164696e-06,8.82796610993215e-05,0,0,9.30920485157911e-05
1.43086941274934e-08,4.86869413056201e-06,8.92685417727705e-05,0,0,9.41372359033325e-05
1.43218789927354e-08,4.92626209263969e-06,9.03037138970959e-05,0,0,9.52299759897355e-05
1.43350760072812e-08,4.98565863270351e-06,9.13853549323383e-05,0,0,9.63710135650418e-05
1.43482851823259e-08,5.04546492001073e-06,9.24770933435173e-05,0,0,9.7522558263528e-05
1.43615065290748e-08,5.10531184846175e-06,9.35677438883541e-05,0,0,9.86730557368158e-05
1.43747400587436e-08,5.16533053029326e-06,9.465839749724e-05,0,0,9.98237280275332e-05
1.43879857825585e-08,5.22607151411483e-06,9.57622255841652e-05,0,0,0.00010098829709828
1.44012437117557e-08,5.28758246291282e-06,9.68835601357336e-05,0,0,0.000102171142598646
1.44145138575821e-08,5.34919697770225e-06,9.80104857884442e-05,0,0,0.000103359682766146
1.44277962312948e-08,5.41047331033596e-06,9.9129540054596e-05,0,0,0.000104540013364932
1.44410908441612e-08,5.47006551523161e-06,0.000100202776665535,0,0,0.000105672842180766
1.44543977074593e-08,5.52842311147629e-06,0.000101242281068749,0,0,0.000106770704180225
1.44677168324772e-08,5.58684914648684e-06,0.000102282557728397,0,0,0.000107869406874884
1.44810482305137e-08,5.64912088609289e-06,0.000103407622904112,0,0,0.000109056743790205
1.44943919128779e-08,5.7211342606701e-06,0.000104761190356795,0,0,0.000110482324617465
1.45077478908891e-08,5.79740907814925e-06,0.000106233070167827,0,0,0.000112030479245976
1.45211161758774e-08,5.87375353387475e-06,0.000107706094256832,0,0,0.000113579847790707
1.45344967791831e-08,5.95140661218099e-06,0.000109257936068679,0,0,0.00011520934268086
1.45478897121571e-08,6.02991674829924e-06,0.000110860213258836,0,0,0.000116890130007136
1.45612949861606e-08,6.10911571595453e-06,0.000112641448139218,0,0,0.000118750563855173
1.45747126125653e-08,6.18669899602826e-06,0.000114185250984459,0,0,0.000120371949980488
1.45881426027535e-08,6.26435524449257e-06,0.00011573014821086,0,0,0.000121994503455352
1.46015849681179e-08,6.34349196712679e-06,0.000117317526144457,0,0,0.000123661018111584
1.46150397200616e-08,6.42348322178844e-06,0.000118929209287458,0,0,0.000125352692509246
1.46285068699985e-08,6.50365147211234e-06,0.000120545396084248,0,0,0.000127049047556361
1.46419864293528e-08,6.58398053304663e-06,0.000122165117220659,0,0,0.000128749097753705
1.46554784095591e-08,6.66488332918945e-06,0.000123798085820777,0,0,0.000130462969149967
1.46689828220629e-08,6.74655645991865e-06,0.000125447030867356,0,0,0.000132193587327275
1.46824996783199e-08,6.82828426145492e-06,0.000127093979676648,0,0,0.000133922263938103
1.46960289897965e-08,6.91003285769217e-06,0.000128739806084922,0,0,0.000135649838942614
1.47095707679698e-08,6.98304225533775e-06,0.000130159732983069,0,0,0.000137142775238407
1.47231250243272e-08,7.051622350336e-06,0.000131462850307513,0,0,0.000138514472657849
1.47366917703669e-08,7.12004743079172e-06,0.000132761860575265,0,0,0.000139881908006057
1.47502710175976e-08,7.19244502014704e-06,0.000134158017665525,0,0,0.000141350462685672
1.47638627775386e-08,7.27249094917691e-06,0.000135740807753368,0,0,0.000143013298702545
1.47774670617199e-08,7.35539249327366e-06,0.000137396779913477,0,0,0.000144752172406751
1.47910838816821e-08,7.43915899064173e-06,0.0001391133960958,0,0,0.000146552555086442
1.48047132489762e-08,7.52449200359737e-06,0.000140945943068638,0,0,0.000148470435072235
1.48183551751643e-08,7.61030076777012e-06,0.00014281222407649,0,0,0.00015042252484426
1.48320096718187e-08,7.69614342439698e-06,0.000144676971688966,0,0,0.000152373115113363
1.48456767505227e-08,7.78205691672675e-06,0.000146542850291233,0,0,0.00015432490720796
1.48593564228701e-08,7.86783627153626e-06,0.000148395761858896,0,0,0.000156263598130433
1.48730487004653e-08,7.95334964119882e-06,0.000150213876954946,0,0,0.000158167226596145
1.48867535949236e-08,8.04024467354402e-06,0.000152076539767805,0,0,0.000160116784441349
1.4900471117871e-08,8.12794999631095e-06,0.000154079257226163,0,0,0.000162207207222474
1.4914201280944e-08,8.21527739051194e-06,0.000155954787672093,0,0,0.000164170065062604
1.492794409579e-08,8.30287720506981e-06,0.000157837140951374,0,0,0.000166140018156444
1.4941699574067e-08,8.38196787439641e-06,0.000159467302970227,0,0,0.000167849270844623
1.4955467727444e-08,8.45602362814005e-06,0.000160948524758992,0,0,0.000169404548387132
1.49692485676004e-08,8.52949855559094e-06,0.000162411825299458,0,0,0.000170941323855049
1.49830421062266e-08,8.60254454434166e-06,0.000163857574790389,0,0,0.000172460119334731
1.49968483550237e-08,8.67434056398348e-06,0.000165255545691742,0,0,0.000173929886255726
1.50106673257037e-08,8.74565465127264e-06,0.000166634279041766,0,0,0.000175379933693039
1.50244990299891e-08,8.82026298471489e-06,0.000168104643548892,0,0,0.000176924906533607
1.50383434796136e-08,8.90136443812676e-06,0.00016975768278262,0,0,0.000178659047220746
1.50522006863213e-08,8.98489498027485e-06,0.000171479223398511,0,0,0.000180464118378786
1.50660706618674e-08,9.06892834381136e-06,0.000173241376605248,0,0,0.000182310304949059
1.50799534180179e-08,9.15390147198759e-06,0.000175085300166681,0,0,0.000184239201638668
1.50938489665495e-08,9.23956270535076e-06,0.000176984170784932,0,0,0.000186223733490283
1.51077573192499e-08,9.32642910698972e-06,0.000178923326641459,0,0,0.000188249755748449
1.51216784879177e-08,9.41390936694589e-06,0.000180865748392516,0,0,0.000190279657759462
1.51356124843621e-08,9.50146916278282e-06,0.000182809881642525,0,0,0.000192311350805308
1.51495593204034e-08,9.58910297105521e-06,0.000184755409358229,0,0,0.000194344512329284
1.51635190078729e-08,9.67701662156211e-06,0.000186701157982649,0,0,0.000196378174604211
1.51774915586125e-08,9.76550760626525e-06,0.000188646325404949,0,0,0.000198411833011214
1.51914769844752e-08,9.85427777948938e-06,0.00019060061767507,0,0,0.000200454895454559
1.5205475297325e-08,9.94001576427797e-06,0.00019244865447846,0,0,0.000202388670242738
1.52194865090365e-08,1.00184190410891e-05,0.0001940407050926,0,0,0.000204059124133689
1.52335106314957e-08,1.0094762987644e-05,0.000195558014711399,0,0,0.000205652777699043
1.52475476765992e-08,1.01711772819635e-05,0.000197076722467769,0,0,0.000207247899749732
1.52615976562546e-08,1.02479699063727e-05,0.000198683106787039,0,0,0.000208931076693411
1.52756605823807e-08,1.03237999373666e-05,0.000200175687040626,0,0,0.000210499486977992
1.52897364669071e-08,1.03988565935748e-05,0.000201635934178132,0,0,0.000212034790771707
1.53038253217744e-08,1.04755289847601e-05,0.000203144172337307,0,0,0.000213619701322067
1.53179271589342e-08,1.0558100675301e-05,0.000204838829266419,0,0,0.00021539692994172
1.53320419903491e-08,1.06430564664377e-05,0.000206606711097443,0,0,0.000217249767563881
1.53461698279929e-08,1.07293534466235e-05,0.000208420625043313,0,0,0.000219149978489936
1.53603106838503e-08,1.0817312316724e-05,0.000210317713484585,0,0,0.000221135025801309
1.53744645699169e-08,1.09057427476483e-05,0.000212246839218048,0,0,0.000223152581965697
1.53886314981995e-08,1.09942674949359e-05,0.000214180157679486,0,0,0.000225174425174422
1.54028114807161e-08,1.10829683516476e-05,0.000216124699612832,0,0,0.000227207667964479
1.54170045294956e-08,1.1172001649571e-05,0.000218094572327646,0,0,0.000229266573977217
1.54312106565779e-08,1.12613211113105e-05,0.000220085340547405,0,0,0.000231346661658715
1.54454298740142e-08,1.1350724384094e-05,0.000222078123057763,0,0,0.000233428847441857
1.54596621938667e-08,1.14403984519457e-05,0.000224080456045572,0,0,0.000235520854497517
1.54739076282088e-08,1.15309441593611e-05,0.000226110271024537,0,0,0.000237641215183898
1.54881661891248e-08,1.16180395578013e-05,0.000227979931854052,0,0,0.000239597971411853
1.55024378887104e-08,1.16992414294203e-05,0.000229607926946654,0,0,0.000241307168376074
1.55167227390724e-08,1.17796323466925e-05,0.000231174042749646,0,0,0.000242953675096338
1.55310207523285e-08,1.18605064107956e-05,0.000232754874623857,0,0,0.000244615381034652
1.55453319406079e-08,1.19414332489669e-05,0.000234335928353847,0,0,0.000246277361602814
1.55596563160508e-08,1.20222680491468e-05,0.000235910618133045,0,0,0.000247932886182192
1.55739938908086e-08,1.21027547722687e-05,0.000237467193873415,0,0,0.000249569948645683
1.55883446770439e-08,1.21826669280683e-05,0.000238995683812287,0,0,0.000251178350740356
1.56027086869306e-08,1.22664864463146e-05,0.000240662335680732,0,0,0.000252928822127047
1.56170859326537e-08,1.2354170278434e-05,0.00024246088284995,0,0,0.000254815053128384
1.56314764264095e-08,1.24440874747206e-05,0.000244380293758804,0,0,0.000256824381233525
1.56458801804055e-08,1.25348757237084e-05,0.000246324553123226,0,0,0.000258859428846934
1.56602972068605e-08,1.26260006396053e-05,0.000248301760554149,0,0,0.000260927761193754
1.56747275180044e-08,1.27172185689818e-05,0.00025027825610674,0,0,0.000262995474675722
1.56891711260785e-08,1.2808522532612e-05,0.000252255503585239,0,0,0.000265064026117851
1.57036280433355e-08,1.2899910629039e-05,0.000254234573014874,0,0,0.000267134483643913
1.57180982820392e-08,1.29913759210462e-05,0.000256214817352299,0,0,0.000269206193273345
1.57325818544647e-08,1.30829854005168e-05,0.000258204237410309,0,0,0.000271287222810826
1.57470787728985e-08,1.31751482284247e-05,0.000260225698695527,0,0,0.000273400846923952
1.57615890496384e-08,1.32685892944715e-05,0.000262271522942573,0,0,0.000275540112237045
1.57761126969935e-08,1.33605012368696e-05,0.000264240587710963,0,0,0.000277601088947832
1.57906497272843e-08,1.34474930140172e-05,0.000265981616911662,0,0,0.000279429109925679
1.58052001528426e-08,1.35326699234565e-05,0.000267623330571793,0,0,0.00028115600049525
1.58197639860116e-08,1.36179256619227e-05,0.000269251670192445,0,0,0.000282869595854368
1.58343412391458e-08,1.37036700974736e-05,0.000270896471719458,0,0,0.000284600141816931
1.58489319246111e-08,1.37894679339262e-05,0.000272541455938972,0,0,0.000286330923872898
1.5863536054785e-08,1.38751863701911e-05,0.000274179743668302,0,0,0.000288054930038493
1.58781536420562e-08,1.39607598076587e-05,0.000275807760575189,0,0,0.000289768520382848
1.58927846988247e-08,1.40469670342047e-05,0.000277453859235825,0,0,0.00029150082627003
1.59074292375022e-08,1.41378306089454e-05,0.000279256070164598,0,0,0.000293393900773543
1.59220872705117e-08,1.42317864409603e-05,0.000281142716808631,0,0,0.000295374503249591
1.59367588102877e-08,1.43266814656708e-05,0.000283099852189712,0,0,0.000297426533655383
1.5951443869276e-08,1.4422008666044e-05,0.000285111715529002,0,0,0.000299533724195045
